order_date,sku,order_source,short_code,product_category,orders,customers,qty,rev
"Aug 9, 2026",BC-EO-TU-015,D2C,Turmeric Essential Oil - 15ml,Essential Oil,1,1,4,1513.5
"Aug 9, 2026",BA-PBO-AL-100,Meesho,Pure Almond Baby Oil - 100 ml,Pure Baby Oil,1,1,1,459
"Aug 9, 2026",FC-KL-OK-040,Cred,Orange Kalonji Lepa - Pack of 1,Lepa,35,33,66,3368
"Aug 9, 2026",BA-SMA-BN-100,D2C,Summer Baby Maahu (Balamool Nimbuka) - 100 ml,Baby Maahu,4,4,4,1307.13
"Aug 9, 2026",FC-KL-TK-040,Nykaa,Tamarind Kasturi Lepa - Pack of 1,Lepa,15,15,18,3793.45
"Aug 9, 2026",FT-FS-CR-050,Jio Mart,Cinnamon Respite Foot Salt - Single Pack,Foot Salt,1,1,2,115
"Aug 9, 2026",BA-WMA-BS-100,Amazon,Winter Baby Maahu (Balamool Sunthi) - 100 ml,Baby Maahu,1,1,1,347.55
"Aug 9, 2026",AC-KNC-DNWT-03,Amazon,Neem Comb Combo Dual + Wide + Fine,Comb,13,13,13,7330.05
"Aug 9, 2026",AC-KNC-WTSL-00,Flipkart,Neem Comb - Shampoo Large,Comb,1,1,1,138
"Aug 9, 2026",BA-PBO-AL-100,Amazon,Pure Almond Baby Oil - 100 ml,Pure Baby Oil,6,6,6,3168.9
"Aug 9, 2026",HR-NJ-HJ-200,Flipkart,Hibiscus Jal - 200ml,Nourishing Jal,24,24,26,4515.41
"Aug 9, 2026",FC-KL-KA-040,Nykaa,Kaolin Aparajita Lepa - Pack of 1,Lepa,1,1,2,448
"Aug 9, 2026",FC-CWDM-FW-030,Amazon,Flax Walnut (Cold) 35+ Face Malai,Face Malai,3,3,3,1017.45
"Aug 9, 2026",FC-CM-CKM-015,D2C,Classical Kumkumadi Mukhalaya 15 ml,Facial Oil,3,3,3,4114.5
"Aug 9, 2026",HR-SH-HB-250,Flipkart Fulfilled,Five Oil Hibiscus Shampoo - 250g,Navdha Shampoo,12,12,12,4016
"Aug 9, 2026",FC-DM-PG-030,Flipkart Fulfilled,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,1,1,1,221
"Aug 9, 2026",LP-LM-BR-020,D2C,Beetroot Rose Lip Mura - Regular,Lip Mura,5,5,14,1578.25
"Aug 9, 2026",FC-ML-WAR-030,Nykaa,Walnut Anaar Mukhalaya 30 ml,Facial Oil,2,2,4,832.26
"Aug 9, 2026",AC-KNC-WTSL-00,Meesho,Neem Comb - Shampoo Large,Comb,1,1,1,178
"Aug 9, 2026",HR-SH-HB-650,D2C,Hibiscus Shampoo - 650 ml,Navdha Shampoo,89,88,101,58667.43
"Aug 9, 2026",BC-CPS-SS-125,Flipkart,Sandalwood Soap - Single Pack,Soap,3,3,6,702
"Aug 9, 2026",FC-KL-FM-040,Flipkart,Flaxseed Manjistha Lepa - Pack of 1,Lepa,1,1,1,157
"Aug 9, 2026",FC-ML-STR-030,Amazon,Saffron Tuberose Mukhalaya 30 ml,Facial Oil,8,8,16,3780
"Aug 9, 2026",AC-SDL-LO-00,Flipkart,Loofah - Single Pack,Loofah,3,3,6,384
"Aug 9, 2026",LP-LB-OM-010,D2C,Orange Marigold Lip Butter,Lip Butter,19,19,21,3789.45
"Aug 9, 2026",HR-PHO-SB-050,Flipkart,Post-Henna Stain Boost Oil ,Post-Henna Oil,25,25,25,2489.56
"Aug 9, 2026",FC-ML-CMG-030,Amazon,Clove Marigold Mukhalaya 30 ml,Facial Oil,3,3,6,1215.9
"Aug 9, 2026",BC-CP-CA-200,Cred,Castor Oil - 200 ml,CP Hair Oil,1,1,1,199
"Aug 9, 2026",FC-FW-BUPA-100,Nykaa,Ubtan Tikta Face Wash,Tikta,93,93,96,25106.75
"Aug 9, 2026",HR-NM-NB-040,Amazon,Neem & Bhringraj NutriMask - Single Pack,Nutrimask,8,8,16,1869.12
"Aug 9, 2026",AC-KNC-WTB-00,Meesho,Neem Comb - Bounce,Comb,26,26,26,3450
"Aug 9, 2026",BC-CPS-NLTB-125,Snapdeal,Tomato Basil Soap - Single Pack,Soap,7,7,14,891
"Aug 9, 2026",HR-NM-TL-040,Flipkart,Crushed Tri-Leaf NutriMask - Single Pack,Nutrimask,24,24,27,1776.39
"Aug 9, 2026",BC-CPS-TO-125,Myntra,Turmeric Oats Soap - Single Pack,Soap,5,5,6,1093
"Aug 9, 2026",HR-HIP-IP-500,D2C,HUFA Pigment Indigo Powder - 500g,Indigo Powder,15,15,16,15800.35
"Aug 9, 2026",BC-CPS-NB-125,Flipkart,Neem Basil Soap - Single Pack,Soap,24,23,30,3159.64
"Aug 9, 2026",BC-CPS-MR-125,D2C,Milk Rosehip Soap - Single Pack,Soap,99,98,143,18407.28
"Aug 9, 2026",EC-UE-FNC-020,Flipkart,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,1,1,1,184
"Aug 9, 2026",BC-MA-GM-200,Nykaa,Ginger Maricha Maahu - 200 ml,Maahu,1,1,4,1134
"Aug 9, 2026",HR-SH-TR-650,Amazon,Trileaf Rosemary Shampoo - 650 ml,Navdha Shampoo,1,1,1,787.2
"Aug 9, 2026",FC-KL-FM-040,Nykaa,Flaxseed Manjistha Lepa - Pack of 1,Lepa,5,5,7,1592
"Aug 9, 2026",HR-HIP-IP-170,D2C,HUFA Pigment Indigo Powder - 170g,Indigo Powder,1,1,1,564
"Aug 9, 2026",HR-HO-TL-100,Nykaa,Crushed Tri-Leaf Winter Hair Oil - 100 ml,Winter Hair Oil,5,5,5,1443.74
"Aug 9, 2026",FC-HDDM-TR-030,Nykaa,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,302
"Aug 9, 2026",BC-PO-AL-50,Flipkart Fulfilled,Pure Almond (Badam) Oil - 50ml,Pure Oil,1,1,1,170
"Aug 9, 2026",FC-FW-BUPA-100,Amazon,Ubtan Tikta Face Wash,Tikta,51,51,64,16236.8
"Aug 9, 2026",BC-PO-CO-200,Flipkart Fulfilled,Pure Coconut Oil - 200ml,Pure Oil,2,2,3,386
"Aug 9, 2026",BA-PBO-OL-100,D2C,Pure Olive Baby Oil - 100 ml,Pure Baby Oil,2,2,2,412
"Aug 9, 2026",BA-BP-SC-150,Flipkart,Shwet Chandan Baby Powder,Baby Powder,12,11,15,1743.43
"Aug 9, 2026",LP-LM-ZO-020,D2C,Zesty Orange Lip Mura - Regular,Lip Mura,5,5,12,1127.7
"Aug 9, 2026",FC-DM-NR-030,Flipkart,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,2,2,2,414
"Aug 9, 2026",FC-AC-NT-050,D2C,Active Neem TeaTree Gel,Active Gel,26,26,27,7344.19
"Aug 9, 2026",FC-HHDM-FC-030,Cred,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,199
"Aug 9, 2026",FC-HG-OV-080,D2C,Olive Vit-E Night Gel - 80 gms,Gel Pack,14,14,15,2697.15
"Aug 9, 2026",BC-CPS-TO-125,D2C,Turmeric Oats Soap - Single Pack,Soap,62,61,77,9778.27
"Aug 9, 2026",BC-HM-BVE-030,Cred,Berry Vanilla Hand Malai - Single Pack,Hand Malai,2,2,2,198
"Aug 9, 2026",BC-BL-AS-250,Flipkart,Aloe Saunf Malai Lotion,Malai Lotion,1,1,1,217.3
"Aug 9, 2026",HR-HIP-IP-85,Cred,HUFA Pigment Indigo Powder - 85g,Indigo Powder,21,20,21,2091.39
"Aug 9, 2026",HR-NM-CS-040,Flipkart,Curry Sesame NutriMask - Single Pack,Nutrimask,7,7,13,919.79
"Aug 9, 2026",HR-AHO-CC-200,Flipkart,Castor Coconut All Season Hair Oil - 200 ml,All Season Hair Oil,4,4,4,1248
"Aug 9, 2026",HR-SHO-NB-100,Nykaa,Neem Bhringraj Summer Hair Oil - 100 ml,Summer Hair Oil,3,3,3,862.87
"Aug 9, 2026",AC-KNC-DT-00,D2C,Neem Comb - Dual Tooth,Comb,31,29,32,4542.19
"Aug 9, 2026",BA-SMA-BN-100,Nykaa,Summer Baby Maahu (Balamool Nimbuka) - 100 ml,Baby Maahu,3,3,3,1041.22
"Aug 9, 2026",HR-SH-HB-250,Snapdeal,Five Oil Hibiscus Shampoo - 250g,Navdha Shampoo,2,2,2,448
"Aug 9, 2026",AC-KNC-WTSS-00,Myntra,Neem Comb - Shampoo Small,Comb,20,20,21,3500
"Aug 9, 2026",BA-PBO-OL-100,Flipkart,Pure Olive Baby Oil - 100 ml,Pure Baby Oil,1,1,1,136.1
"Aug 9, 2026",BC-CPS-SS-125,First Cry,Sandalwood Soap - Single Pack,Soap,3,3,3,373.24
"Aug 9, 2026",FC-FW-BUPA-100,Flipkart,Ubtan Tikta Face Wash,Tikta,74,72,83,17976.82
"Aug 9, 2026",BC-SM-CID-200,D2C,Double Cocoa Skin Malai - 200ml - Single Pack,Malai,3,3,6,1018.5
"Aug 9, 2026",FC-KL-FM-040,D2C,Flaxseed Manjistha Lepa - Pack of 1,Lepa,29,29,31,5066.58
"Aug 9, 2026",FC-ML-WAR-015,D2C,Walnut Anaar Mukhalaya 15 ml,Facial Oil,2,2,2,360
"Aug 9, 2026",FC-FW-MVCR-100,D2C,Moringa Vit-C Tikta Cream Face Wash,Tikta,62,61,87,15872.54
"Aug 9, 2026",BC-SM-CID-120,D2C,Double Cocoa Skin Malai - 120 ml - Single Pack,Malai,11,11,12,3199
"Aug 9, 2026",BC-CPS-NB-125,Amazon,Neem Basil Soap - Single Pack,Soap,6,6,9,1559.25
"Aug 9, 2026",BC-MA-TM-100,D2C,Turmeric Manjistha Maahu - 100 ml,Maahu,3,3,3,622.17
"Aug 9, 2026",BC-SM-CID-120,Flipkart,Double Cocoa Skin Malai - 120 ml - Single Pack,Malai,4,4,5,1121.1
"Aug 9, 2026",FC-ML-LMR-015,D2C,Lotus Marula Mukhalaya 15 ml,Facial Oil,5,5,5,1128.35
"Aug 9, 2026",HR-SH-NB-250,Myntra,Neem Beracyl Dandruff Shampoo - 250g,Navdha Shampoo,2,2,2,811
"Aug 9, 2026",BC-CPS-LB3-090,Cred,Lavender Bloom Soap 90g - Pack of 3 - Cred,Soap,10,10,30,1890
"Aug 9, 2026",BA-BU-GG-080,D2C,Grain & Gram Baby Ubtan - 80g,Baby Ubtan,6,6,6,965.2
"Aug 9, 2026",BC-CP-CA-200,D2C,Castor Oil - 200 ml,CP Hair Oil,47,47,49,10887.67
"Aug 9, 2026",BC-CPS-DC-125,Nykaa,Charcoal Soap - Single Pack,Soap,3,2,4,721.42
"Aug 9, 2026",FC-HG-PA-080,Myntra,Aloe Vera Gel - 80 gms,Aloe Vera Gel,7,7,9,1725
"Aug 9, 2026",BC-CPS-NLTB-125,Meesho,Tomato Basil Soap - Single Pack,Soap,2156,1788,2585,231045
"Aug 9, 2026",HR-CN-TR-150,Flipkart,Trileaf Rosemary Conditioner - 150g,Nutri Conditioner,46,45,46,5858.05
"Aug 9, 2026",FC-DM-PG-030,Myntra,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,4,4,4,1241
"Aug 9, 2026",BC-SM-CID-120,Nykaa,Double Cocoa Skin Malai - 120 ml - Single Pack,Malai,9,9,9,3091.18
"Aug 9, 2026",FK-SH-HB-300,Flipkart Fulfilled,Hibiscus Shampoo - 300g,Navdha Shampoo,18,18,18,3407.39
"Aug 9, 2026",HR-SH-HB-650,Flipkart,Hibiscus Shampoo - 650 ml,Navdha Shampoo,6,6,6,4422
"Aug 9, 2026",BC-CPS-NLTB-125,Myntra,Tomato Basil Soap - Single Pack,Soap,8,8,18,2034
"Aug 9, 2026",HR-CN-CB-150,D2C,Castor Black Seed Conditioner - 150g,Nutri Conditioner,15,15,16,3361.78
"Aug 9, 2026",BC-CPS-SS-125,Flipkart Fulfilled,Sandalwood Soap - Single Pack,Soap,1,1,3,327
"Aug 9, 2026",HR-HIP-IP-85,First Cry,HUFA Pigment Indigo Powder - 85g,Indigo Powder,5,4,5,818.45
"Aug 9, 2026",FC-FL-GU-100,Nykaa,Pure Gulab Jal - Single Pack,Flora Jal,54,54,69,14102.98
"Aug 9, 2026",AC-KNC-WTB-00,Amazon,Neem Comb - Bounce,Comb,2,2,2,318.15
"Aug 9, 2026",BC-CPS-DC-125,Cred,Charcoal Soap - Single Pack,Soap,1,1,2,199
"Aug 9, 2026",FC-EM-CN-025,D2C,Cinnamon Nashpati Mura - Single Pack,Mura,33,32,61,3827.4
"Aug 9, 2026",HR-SHO-NB-100,Meesho,Neem Bhringraj Summer Hair Oil - 100 ml,Summer Hair Oil,1,1,2,612
"Aug 9, 2026",HR-SH-TR-250,Amazon,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,14,14,28,9378.6
"Aug 9, 2026",FC-HP-MP-100,Amazon,Mulethi Herbal Powder - 100g,Herbal Powder,6,6,6,1911.6
"Aug 9, 2026",FC-HHDM-TV-030,Nykaa,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,7,7,7,2111.24
"Aug 9, 2026",HR-SH-HB-250,Cred,Five Oil Hibiscus Shampoo - 250g,Navdha Shampoo,47,40,47,8817.55
"Aug 9, 2026",BA-TRO-HS-040,Amazon,Hingu Saunf Tummy Roll-On,Tummy Roll-On,1,1,1,197.53
"Aug 9, 2026",BC-CPS-NLHL-125,Nykaa,Lavender Soap - Single Pack,Soap,12,12,34,3709.8
"Aug 9, 2026",HR-HO-NB-100,Myntra,Neem Bhringraj Winter Hair Oil - 100 ml,Winter Hair Oil,1,1,1,292
"Aug 9, 2026",FC-HDDM-FBK-005,D2C,Flax Bakuchi Vit-EC Omega+ 35yrs+ Hot Dry - 5g - Brand Starter,Starter Sample,60,60,62,2790
"Aug 9, 2026",FC-FW-MDPA-100,Flipkart Fulfilled,Masoor Dal Tikta Face Wash,Tikta,4,4,5,969
"Aug 9, 2026",FC-DU-DR-040,First Cry,Delicate Rose Ubtan - Single Pack,Ubtan,2,2,4,269.8
"Aug 9, 2026",BA-BM-AD-120,D2C,Baby Malai Almond & Date,Baby Body Malai,3,3,3,920
"Aug 9, 2026",BC-SM-RFR-200,First Cry,Fig Rose Skin Malai - 200ml - Single Pack,Malai,1,1,2,321.5
"Aug 9, 2026",FC-KL-CN-040,Amazon,Chandan Nagakesar Lepa - Pack of 1,Lepa,22,22,29,6638.1
"Aug 9, 2026",HR-SH-TR-250,D2C,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,203,199,229,58398.22
"Aug 9, 2026",FC-HHDM-FC-030,First Cry,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,2,2,2,377
"Aug 9, 2026",BC-CPS-NLTB-125,Cred,Tomato Basil Soap - Single Pack,Soap,3,3,6,597
"Aug 9, 2026",BC-CP-CA-200,Nykaa,Castor Oil - 200 ml,CP Hair Oil,18,18,18,5134.06
"Aug 9, 2026",BC-CP-VC-100,Nykaa,Virgin Coconut Oil - 100 ml,CP Hair Oil,1,1,1,283
"Aug 9, 2026",BC-SM-CID-200,Nykaa,Double Cocoa Skin Malai - 200ml - Single Pack,Malai,7,7,14,3597.77
"Aug 9, 2026",BC-PO-OL-200,D2C,Pure Olive Oil - 200ml,Pure Oil,2,2,2,412
"Aug 9, 2026",FC-DM-PG-030,Flipkart,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,9,9,10,1830.38
"Aug 9, 2026",HR-CN-NG-150,Amazon,Neem Green Tea Conditioner 150ml,Nutri Conditioner,5,5,5,1482.64
"Aug 9, 2026",BA-SHO-BM-110,Flipkart,Brahmi Summer Baby Scalp Oil - 110 ml,Baby Scalp Oil,8,8,8,2384.47
"Aug 9, 2026",BC-CP-CO-200,D2C,Coconut Oil - 200 ml,CP Hair Oil,11,11,13,3360.2
"Aug 9, 2026",HR-AHO-OA-100,Pop Club,Olive Almond Vit-E All Season Hair Oil - 100 ml,All Season Hair Oil,2,2,2,718
"Aug 9, 2026",BC-BL-AS-250,Nykaa,Aloe Saunf Malai Lotion,Malai Lotion,2,2,2,663.77
"Aug 9, 2026",HR-CN-CC-150,Nykaa,Curry Cider Conditioner - 150g,Nutri Conditioner,2,2,2,553.2
"Aug 9, 2026",HR-SH-CB-250,Nykaa,Castor Blackseed Shampoo - 250g,Navdha Shampoo,2,2,2,689.52
"Aug 9, 2026",AC-KNC-WTSS-00,Nykaa,Neem Comb - Shampoo Small,Comb,44,44,45,7347.26
"Aug 9, 2026",HR-HE-RA-250,Flipkart,Henna Paste - Pack of 1,Henna,305,283,683,81224.49
"Aug 9, 2026",HR-SH-CB-250,Flipkart,Castor Blackseed Shampoo - 250g,Navdha Shampoo,2,2,3,591.61
"Aug 9, 2026",FC-FW-MVGL-100,Nykaa,Moringa Vit-C Tikta Gel Face Wash,Tikta,4,4,4,1036
"Aug 9, 2026",FC-ML-LMR-030,D2C,Lotus Marula Mukhalaya 30 ml,Facial Oil,8,8,16,2655.37
"Aug 9, 2026",BA-DRC-PC-075,D2C,Prebiotic Anti-Rash Cream - 75g,Diaper Rash Cream,6,6,6,1245.96
"Aug 9, 2026",BA-BML-AD-200,Myntra,Baby Malai Lotion Almond & Dates,Baby Malai Lotion,1,1,1,417
"Aug 9, 2026",BC-BL-MNS-250,D2C,Multi-Nut Malai Lotion,Malai Lotion,21,20,23,5425.48
"Aug 9, 2026",FC-KL-OK-040,D2C,Orange Kalonji Lepa - Pack of 1,Lepa,53,53,58,8799.12
"Aug 9, 2026",AC-KNC-FTP-00,Myntra,Neem Comb - Pocket (Pack of 1),Comb,3,3,4,489.79
"Aug 9, 2026",HR-NM-TL-040,Cred,Crushed Tri-Leaf NutriMask - Single Pack,Nutrimask,5,4,5,495
"Aug 9, 2026",HR-CN-CC-150,Myntra,Curry Cider Conditioner - 150g,Nutri Conditioner,2,2,2,556.86
"Aug 9, 2026",BA-BP-RH-150,Nykaa,Raw Haldi Baby Powder,Baby Powder,5,5,6,1240.64
"Aug 9, 2026",HR-CN-HB-150,First Cry,Five Oil Hibiscus Conditioner - 150g,Nutri Conditioner,1,1,1,161.54
"Aug 9, 2026",FK-HR-SH-TR-100,Flipkart,Trileaf Rosemary Shampoo 100ml - Flipkart,Navdha Shampoo,45,44,45,5080
"Aug 9, 2026",HR-HIP-IP-85,Meesho,HUFA Pigment Indigo Powder - 85g,Indigo Powder,19,19,21,4047.48
"Aug 9, 2026",FC-HDDM-TR-050,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,Face Malai,11,11,24,3294.1
"Aug 9, 2026",FK-HR-SH-ON-100,Flipkart,Onion Shampoo 100ml - Flipkart,Navdha Shampoo,2,2,2,197.2
"Aug 9, 2026",BA-BML-AD-200,Nykaa,Baby Malai Lotion Almond & Dates,Baby Malai Lotion,3,3,3,1251
"Aug 9, 2026",BA-BM-TC-120,Nykaa,Baby Malai Tender Coconut,Baby Body Malai,3,3,3,1065.64
"Aug 9, 2026",HR-AHO-CC-200,D2C,Castor Coconut All Season Hair Oil - 200 ml,All Season Hair Oil,6,6,6,2257.58
"Aug 9, 2026",AC-SDL-LO-00,Pop Club,Loofah - Single Pack,Loofah,8,8,9,922
"Aug 9, 2026",FC-FW-MVCR-100,Flipkart,Moringa Vit-C Tikta Cream Face Wash,Tikta,19,18,20,3174
"Aug 9, 2026",FC-HDDM-TR-030,Amazon,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,2,630
"Aug 9, 2026",LP-LM-ZO-012,Nykaa,Zesty Orange Lip Mura - Beginner,Lip Mura,3,3,3,569.38
"Aug 9, 2026",FC-AC-NT-050,Nykaa,Active Neem TeaTree Gel,Active Gel,4,4,4,1522.34
"Aug 9, 2026",FT-FS-LU-050,Flipkart,Lavender Unwind Foot Salt - Single Pack,Foot Salt,2,2,6,250
"Aug 9, 2026",HR-HO-HA-100,Meesho,Hibiscus Amla Winter Hair Oil - 100 ml,Winter Hair Oil,1,1,1,349
"Aug 9, 2026",HR-AHO-TL-100,Nykaa,Tri-leaf Rosemary All Season Hair Oil - 100 ml,All Season Hair Oil,5,5,5,1458.97
"Aug 9, 2026",HR-SHO-MR-200,Myntra,Men's Revital Summer Hair Oil - 200 ml,Summer Hair Oil,1,1,2,549
"Aug 9, 2026",AC-KNC-WT-00,D2C,Neem Comb - Wide Tooth,Comb,26,24,26,4037.26
"Aug 9, 2026",FC-FL-GU-190,Flipkart,Pure Gulab Jal - 190 ml,Flora Jal,8,8,8,1477.7
"Aug 9, 2026",BC-CPS-NLHL-125,Flipkart,Lavender Soap - Single Pack,Soap,29,29,43,3191.85
"Aug 9, 2026",BC-PO-OL-200,First Cry,Pure Olive Oil - 200ml,Pure Oil,1,1,1,206
"Aug 9, 2026",BA-PBO-OL-100,Jio Mart,Pure Olive Baby Oil - 100 ml,Pure Baby Oil,1,1,1,217
"Aug 9, 2026",FC-KL-CN-040,Pop Club,Chandan Nagakesar Lepa - Pack of 1,Lepa,1,1,1,139
"Aug 9, 2026",HR-SH-TR-250,Cred,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,6,6,6,1340.25
"Aug 9, 2026",BC-CP-VC-200,Nykaa,Virgin Coconut Oil - 200ml,CP Hair Oil,1,1,2,489
"Aug 9, 2026",FC-KL-FM-040,Myntra,Flaxseed Manjistha Lepa - Pack of 1,Lepa,1,1,1,190
"Aug 9, 2026",BC-CPS-NB-125,Myntra,Neem Basil Soap - Single Pack,Soap,3,3,4,725
"Aug 9, 2026",FC-KL-GK-040,Nykaa,Gulab Khus Lepa - Pack of 1,Lepa,6,6,7,1607.43
"Aug 9, 2026",FC-ML-LMR-030,Myntra,Lotus Marula Mukhalaya 30 ml,Facial Oil,1,1,4,866
"Aug 9, 2026",BC-BL-PM-250,D2C,Peach Milk Malai Lotion - 250ml,Face Malai,1,1,1,211.8
"Aug 9, 2026",BC-CPS-EO-125,Flipkart,Orange Soap - Single Pack,Soap,2,2,6,818
"Aug 9, 2026",BA-BP-RH-150,Myntra,Raw Haldi Baby Powder,Baby Powder,2,2,2,448
"Aug 9, 2026",FC-DM-NR-050,D2C,Cocoa Mogra (Overnight) Face Malai - 50g ,Face Malai,11,11,24,3572.9
"Aug 9, 2026",BC-CPS-WA-125,D2C,Apricot Soap - Single Pack,Soap,18,18,27,3484.84
"Aug 9, 2026",BC-HM-4BM-030,Cred,4 Butter Hand Malai - Single Pack,Hand Malai,5,5,5,995
"Aug 9, 2026",BC-BL-RFR-250,Myntra,Fig Rose Malai Lotion,Malai Lotion,1,1,1,367
"Aug 9, 2026",BA-PBO-OL-200,Nykaa,Pure Olive Baby Oil  - 200 ml,Pure Baby Oil,1,1,2,470
"Aug 9, 2026",BC-MA-TA-200,Nykaa,Tulsi Ashwagandha Maahu - 200 ml,Maahu,2,2,4,968
"Aug 9, 2026",AC-PFR-PS-00,Pop Club,Pumice Rub - Single Pack,Pumice Rub,1,1,1,139
"Aug 9, 2026",BC-CP-CO-200,Flipkart,Coconut Oil - 200 ml,CP Hair Oil,1,1,1,182
"Aug 9, 2026",FC-HHDM-FC-030,Flipkart,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,2,2,2,414
"Aug 9, 2026",HR-HIP-IP-85,Amazon,HUFA Pigment Indigo Powder - 85g,Indigo Powder,174,174,177,48336.86
"Aug 9, 2026",FT-FS-LU-050,First Cry,Lavender Unwind Foot Salt - Single Pack,Foot Salt,1,1,4,201
"Aug 9, 2026",BC-SM-CID-120,Myntra,Double Cocoa Skin Malai - 120 ml - Single Pack,Malai,2,2,2,714
"Aug 9, 2026",AC-KNC-DWT-02,Nykaa,Neem Comb Combo Dual + Wide,Comb,13,13,13,4693.33
"Aug 9, 2026",FC-DU-DR-040,D2C,Delicate Rose Ubtan - Single Pack,Ubtan,53,50,74,6166.29
"Aug 9, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,44,44,44,9697.13
"Aug 9, 2026",BC-CP-NE-200,D2C,Neem Oil - 200 ml,CP Hair Oil,5,5,5,1321.49
"Aug 9, 2026",BC-HM-TRL-030,Nykaa,Tucuma Rose Hand Malai - Single Pack,Hand Malai,7,7,7,1494.2
"Aug 9, 2026",BC-CP-VC-200,D2C,Virgin Coconut Oil - 200ml,CP Hair Oil,6,6,12,1825.9
"Aug 9, 2026",FK-SH-HB-300,Flipkart,Hibiscus Shampoo - 300g,Navdha Shampoo,52,49,54,10608.62
"Aug 9, 2026",BC-HM-4BM-030,D2C,4 Butter Hand Malai - Single Pack,Hand Malai,2,2,2,270
"Aug 9, 2026",HR-SH-HB-250,Nykaa,Five Oil Hibiscus Shampoo - 250g,Navdha Shampoo,75,74,78,27571.73
"Aug 9, 2026",BC-SM-MNS-120,Flipkart,Multi-Nut Malai - 120 ml - Single Pack,Malai,9,9,10,1912.5
"Aug 9, 2026",BC-CPS-EO-125,Meesho,Orange Soap - Single Pack,Soap,1,1,1,204
"Aug 9, 2026",FC-HDDM-FB-030,Cred,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,199
"Aug 9, 2026",BC-CP-RH-030,Nykaa,Rosehip Oil - 30 ml,CP Face Oil,3,3,3,1355.97
"Aug 9, 2026",BC-PO-CO-200,Tata Cliq,Pure Coconut Oil - 200ml,Pure Oil,1,1,1,278
"Aug 9, 2026",FC-KL-CN-040,Cred,Chandan Nagakesar Lepa - Pack of 1,Lepa,1,1,2,299
"Aug 9, 2026",BC-CP-JO-050,Myntra,Jojoba Oil - 50 ml,CP Face Oil,1,1,1,451
"Aug 9, 2026",FC-CM-CKM-010,Myntra,Classical Kumkumadi Mukhalaya 10 ml,Facial Oil,1,1,1,1099
"Aug 9, 2026",BC-BL-CID-250,Nykaa,Double Cocoa Malai Lotion,Malai Lotion,2,2,2,519.05
"Aug 9, 2026",HR-CN-HB-150,Pharmeasy,Five Oil Hibiscus Conditioner - 150g,Nutri Conditioner,1,1,1,287.19
"Aug 9, 2026",BA-DRC-PC-075,Amazon,Prebiotic Anti-Rash Cream - 75g,Diaper Rash Cream,2,2,2,651
"Aug 9, 2026",HR-HE-RA-250,Nykaa,Henna Paste - Pack of 1,Henna,163,157,389,65391.58
"Aug 9, 2026",BC-EO-PE-015,D2C,Peppermint Essential Oil - 15 ml,Essential Oil,3,3,5,1039.25
"Aug 9, 2026",FC-ML-PMJ-015,Nykaa,Patchouli Manjistha Mukhalaya 15 ml,Facial Oil,4,4,4,1313.59
"Aug 9, 2026",BC-HM-TRL-030,D2C,Tucuma Rose Hand Malai - Single Pack,Hand Malai,6,6,9,1225.5
"Aug 9, 2026",FC-FL-MO-100,Myntra,Pure Mogra Jal - Single Pack,Flora Jal,1,1,1,194
"Aug 9, 2026",FC-DM-AA-030,Nykaa,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,1,333
"Aug 9, 2026",BC-CPS-MR-125,Myntra,Milk Rosehip Soap - Single Pack,Soap,2,2,2,362.5
"Aug 9, 2026",HR-HB-HB-025,Pop Club,Hibiscus Blackseed Hair Balm,Hair Balm,2,2,2,418
"Aug 9, 2026",HR-SH-CC-250,Nykaa,Curry Cider Shampoo - 250g,Navdha Shampoo,4,4,4,1320.18
"Aug 9, 2026",HR-SHO-HA-200,Flipkart,Hibiscus Amla Summer Hair Oil - 200 ml,Summer Hair Oil,6,6,12,1824
"Aug 9, 2026",HR-CN-AP-150,Myntra,Aloe Peanut Conditioner - 150g,Nutri Conditioner,1,1,1,288
"Aug 9, 2026",FC-KL-BM-040,Nykaa,Banana Mulethi Lepa - Pack of 1,Lepa,1,1,1,219.27
